ID,BSW14,CDT8,CG1,CM10561,CM10562,CM10563,CM11764,CM12785,CM12786,CM15246,CM16483,CM16495,CM21,CM2748,CM2794,CM2822,CM2980,CM2988,CM2991,CM3542,CM3543,CM3642,CM3643,CM3644,CM3651,CM3652,CM3660,CM3661,CM3662,CM3663,CM3713,CM3792,CM3793,CM3795,CM3877,CM6523,CM6539,CM6540,CM6541,CM6565,CM674,CM675,CM860,CM861,CM862,CM933,CM952,CM966,CM967,EA2,G13,G23,G27,G34,G41,J10471,J11098,J11443,J13235,J13244,J15870,J15888,J16158,J16458,J16535,J16543,J17400,J17401,J17402,J17403,J17406,J17407,J17410,J20265,J3716,J3810,J5030,J7727,JM100,JM108,JM11445,JM134,JM1420,JM14415,JM14417,JM14447,JM14448,JM14452,JM145,JM146,JM149,JM15025,JM15026,JM151,JM152,JM153,JM154,JM15445,JM155,JM156,JM157,JM158,JM1596,JM1597,JM1598,JM1600,JM1601,JM163,JM165,JM166,JM167,JM168,JM170,JM18590,JM187,JM188,JM1912,JM1913,JM19746,JM19749,JM19750,JM19751,JM19756,JM19758,JM200,JM205,JM20761,JM210,JM21268,JM21269,JM21271,JM213,JM21357,JM21530,JM21536,JM2205,JM24,JM2935,JM37,JM3944,JM4432,JM47,JM86,JM88,JM89,JM91,JM92,JM93,JM95,JM96,JM97,JM99
X SUR L Frontal-Parietal (23) 1,7.329093933,9.264757538,9.682341003,0.184562886,1.227865124,0.876617718,-5.36639061,-3.066407776,0.72175436,6.763217163,-1.564855957,0.519034624,1.970535851,2.880631638,0.544792366,2.813661194,1.505444431,1.860426903,2.520461845,1.520144367,-5.160981369,0.023507026,3.750097275,1.465400982,-4.303461838,-5.611389542,1.209531689,1.427324104,-3.737668991,-1.211544037,2.119890213,,5.387786865,-3.331702805,-3.388260269,2.19414978,-4.674073792,2.505572319,-5.378828049,-4.046130371,,,2.218379402,0.947828484,,,2.036625671,,,6.326791,6.938634491,7.797130585,9.011763763,7.865760803,7.994260406,-9.592023468,8.61320343,-2.013727379,-4.014552689,7.198589325,7.00712738,6.442339325,7.47197113,-8.573922729,9.000762177,7.327928925,9.617233276,7.771669006,8.439100647,7.241894531,7.296549988,-3.486816025,-1.322227669,8.365975952,8.267366028,9.259884644,7.425949097,8.36882019,-1.97761364,8.452199554,-2.107726288,7.543164825,7.465100861,7.367012024,7.836917877,7.973680878,10.73723679,10.40042267,-2.634996033,8.656099701,8.821018219,8.93642807,9.253091431,-2.585248375,-8.4305336,6.543750763,-5.023113632,9.030412292,8.418824768,7.849603271,7.442926788,7.075537872,6.974636841,3.459727859,-5.403275681,-2.332956314,8.497865295,-5.724274826,6.700128937,7.86580658,8.082894135,6.344693756,7.974311066,8.391403961,9.449723816,-2.507066727,7.547889709,-4.328242874,9.534668732,7.024586487,7.087476349,1.996324348,7.609820557,9.764970398,6.697163391,7.013693237,6.625341034,8.375862885,7.587289429,7.626171875,9.364334106,7.345188141,8.803023529,7.528610229,8.501451111,8.795187378,-3.609469604,-5.014828873,-8.889696503,9.8800354,7.611165619,7.513002014,7.938116455,-8.105982971,-1.966580009,8.110996246,6.750946045,7.973674774,9.146354675,5.691278839,7.918911743,9.041451263
Y SUR L Frontal-Parietal (23) 1,-10.14382629,-9.923820496,-8.859526062,-8.641397095,-8.04227829,-8.150565338,-9.001306152,-11.01989746,-11.28374863,-7.658444214,-9.53179245,-7.68108902,-8.636235046,-10.31602325,-10.38673859,-10.27770767,-10.32041779,-10.00872116,-8.865119934,-9.837023163,-9.569593048,-9.253408051,-9.468941498,-8.725242615,-9.025179291,-9.535774231,-5.953636932,-9.313054657,-9.629597473,-10.02607651,-10.31487885,,-11.61657028,-7.647363281,-10.09746094,-10.00254898,-8.640172577,-9.398896027,-9.6150383,-8.997756958,,,-8.493691254,-8.947136688,,,-10.43496094,,,-8.297427368,-9.113312531,-8.945053101,-8.852397919,-9.054637909,-9.454169464,-9.893771362,-9.164064026,-12.72111435,-20.36949615,-8.030097961,-9.924191284,-8.372102356,-10.18425217,-7.967336273,-8.633935547,-10.01923599,-9.426089478,-9.455011749,-9.692527008,-8.781819916,-10.05867538,-17.7417572,-12.0656929,-9.823084259,-9.023391724,-9.197794342,-9.77666626,-9.965394592,-12.21878128,-10.04896088,-12.41720963,-9.57412262,-9.443199921,-9.225177002,-8.776759338,-10.64728546,-10.21086731,-9.964399719,-11.88940277,-9.920602417,-9.39090271,-7.222379303,-9.242532349,-12.21130905,-7.669702148,-9.346435547,-11.13329697,-9.168225098,-8.39019928,-9.510533905,-9.435852814,-9.313028717,-9.081715393,-9.2974823,-11.09953918,-13.2271698,-9.497315979,-16.61744537,-9.402875519,-9.26219101,-8.738344574,-9.604415131,-8.832733154,-10.1874054,-9.129721832,-10.53777618,-9.683427429,-11.9219368,-11.81319122,-10.08372574,-8.870996857,-11.3573204,-9.716825867,-8.777959442,-9.806551361,-9.232235718,-9.701237488,-9.082873535,-10.77010269,-9.772393036,-8.813922119,-9.032688141,-9.252178955,-10.70553513,-9.889208984,-9.16638031,-12.58273621,-9.730329895,-8.743101501,-9.95463562,-9.796750641,-9.174055481,-9.238832092,-13.95543823,-11.68569946,-9.526753235,-10.20540314,-9.916492462,-9.461099243,-9.02195816,-9.16032486,-10.13799362
Z SUR L Frontal-Parietal (23) 1,-20.92056732,-21.32822418,-21.65390167,-20.14932709,-20.27668304,-20.63361359,-13.48375092,-13.29494476,-12.39631882,-9.267230225,-12.43950653,-20.09463806,-19.26462097,-11.75324478,-11.6950882,-19.95969238,-19.04746857,-19.53649292,-21.34337921,-18.81407623,-14.31165924,-19.16646576,-18.24793091,-18.87353821,-13.53086395,-13.93818817,-8.872975922,-18.97062225,-13.28037415,-13.17675323,-19.45075073,,-14.90004883,-15.61134796,-13.46616211,-12.04840393,-14.73544159,-19.13925934,-12.71176987,-14.53657532,,,-19.68784943,-18.72079163,,,-12.45676727,,,-22.31952667,-21.49238129,-21.12528229,-21.28870392,-21.48418427,-20.75995178,-15.07705231,-21.13161163,-15.14644012,-20.65196991,-22.46440125,-21.76817169,-22.11555328,-20.68474426,-16.09829102,-22.59189148,-21.09652863,-21.53061829,-20.82029114,-20.33511505,-21.69300995,-19.89021301,-26.57454529,-15.80458527,-22.12036896,-21.87743835,-21.75452423,-20.95449219,-20.29778748,-17.05595703,-21.13389893,-15.78817596,-21.30200348,-20.87412262,-22.22539978,-23.26478424,-21.32528534,-20.8249588,-20.90211639,-17.28463898,-20.77782135,-22.22166901,-23.45455933,-21.12742004,-16.95177765,-17.51507416,-22.36061859,-18.56363831,-21.23338013,-23.29029999,-21.12969513,-21.91216736,-21.37062988,-22.47412262,-9.253755188,-7.838252258,-14.69295349,-21.42684631,-8.905203247,-22.7485321,-22.17038727,-22.66611176,-21.43487854,-22.26664276,-20.21419678,-21.13506165,-7.692969513,-21.84878998,-16.91735229,-22.86346436,-21.00451813,-16.91052856,-7.352477264,-21.20552216,-20.96590576,-20.3776123,-21.8744812,-20.47221375,-21.69078217,-20.69580231,-21.34064026,-21.45895233,-22.99820862,-20.87240295,-25.34235535,-19.80490417,-21.4676712,-17.32585754,-10.51382828,-15.34104767,-21.02204132,-20.04559937,-21.76589508,-21.3937088,-14.55956879,-17.91783905,-21.76762848,-21.15836029,-21.6168396,-21.54342651,-23.08385468,-22.33249054,-20.41210327
X SUR posterior supraoccipital-exoccipital-petrosal edge (13) 9,-7.045015717,-5.59586525,-4.916867828,6.044997406,6.994996643,7.742306519,8.904748535,10.09954376,-13.78308868,-4.772076035,-14.63678589,7.948942566,7.992660522,-10.94121246,-13.59668732,7.917467499,6.748829651,7.973061371,8.970446014,9.783096313,9.496911621,-1.529945564,8.583840179,7.085706329,8.443275452,7.959173584,-8.82621994,7.756190491,9.95112381,-15.80903778,9.311219788,,-0.502585125,11.54431915,10.02891464,-11.55409393,8.645045471,8.70975647,8.142868042,10.25775146,,,7.836088562,7.592630768,,,-12.08736191,,,-7.508345795,-7.1213974,-5.666306305,-5.679581833,-6.258533096,-5.987586212,-0.020360498,5.557296753,-8.494860077,-5.124628448,4.120261383,3.974615097,2.996536636,-8.134840393,-1.609440041,5.24841156,3.500169754,-6.215001678,3.227332687,-6.9361763,2.784107971,-7.117073822,-16.86194916,-7.328387451,3.602314758,-6.106565094,-6.284480286,-6.663761139,-5.773074341,-7.370684052,4.274802017,-7.718218994,4.208203506,4.358906174,4.06944809,3.567331314,-8.189919281,-5.536282349,-5.005078888,-7.638333893,-6.881211853,3.911182404,-5.058541107,-5.441397858,-8.095209503,-0.429887676,2.916320801,-10.33396454,-5.565324783,2.523404694,3.730395889,3.129025841,4.943471909,3.396986008,-10.73525696,10.33470917,-8.411937714,-5.624052429,-0.773974991,3.232357407,3.143257713,3.944978333,2.14857254,4.663597488,-5.897715378,3.95739212,10.41335907,2.945409584,-8.130246735,-4.783859253,-9.123227692,-7.748892212,15.01600952,-7.546671295,-5.137329865,2.601592636,3.142134476,-7.294264984,4.879436874,-7.510674286,-7.807395935,-4.824617767,4.459409714,-4.285577774,-6.735307312,-5.762430573,-6.225660706,-8.964549255,8.09815979,-0.476046944,-6.140534592,-6.202939224,3.350470734,3.804794693,-1.586744213,-6.768930054,2.846883202,2.205489159,3.263154984,4.470957947,1.568451023,4.212002945,-6.122068787
Y SUR posterior supraoccipital-exoccipital-petrosal edge (13) 9,-1.948892593,-2.594247627,-2.527523041,-12.6398735,-11.58280029,-11.91341019,-6.84907074,-6.672645569,-5.2235466,-10.49434967,-2.84166069,-11.18773804,-12.07464752,-3.828473663,-4.284807587,-12.86599579,-12.41291962,-12.53283997,-11.77205811,-9.907471466,-6.763635254,-15.93616028,-13.00103302,-11.57884445,-7.788594818,-7.710928345,-15.26524963,-12.23438797,-7.144308472,-2.917540169,-12.21972885,,-0.208643007,-11.91536484,-6.4618927,-3.223371124,-6.856105042,-13.08152771,-8.246142578,-7.447627258,,,-12.46488037,-11.72893524,,,-3.631550598,,,-1.60981369,-2.343868637,-2.799250221,-2.585564613,-2.56821003,-2.751365852,-16.02280121,-12.545578,-15.01965179,-20.0612442,-10.92873459,-12.29735794,-10.9122673,-3.383447266,-17.05403137,-11.59920425,-12.17196426,-4.082353592,-12.93224335,-3.659459305,-11.09200211,-2.431853294,-7.703142548,-14.86022644,-12.35089722,-1.561186218,-1.90590744,-3.109515381,-2.654483604,-15.16988678,-13.15232697,-14.75452728,-12.08288498,-12.24911346,-13.31332092,-11.85084763,-3.570592499,-3.472797775,-3.597294617,-14.85608063,-2.678798485,-13.08434601,-1.293517876,-2.270394516,-15.16256714,-15.80567627,-12.53561783,-14.05545654,-3.455521774,-11.49156418,-12.85010223,-12.4141037,-12.9337326,-11.57771606,-15.39790497,-8.59095459,-15.44347229,-1.991964722,-4.742501068,-11.86338501,-12.46824188,-11.55204163,-11.41841583,-12.33583832,-2.296925735,-12.05874786,-8.254840088,-12.3067627,-14.04501495,-3.731932068,-3.215612411,-9.847330475,-21.41862183,-2.711693001,-3.046584129,-12.68726501,-12.60154419,-3.69704895,-12.54988174,-2.621415138,-2.676367188,-2.295340347,-12.31357117,-1.799987221,-5.433568954,-4.147848129,-3.864075089,-15.37368622,-7.079891205,-16.36043091,-3.01036396,-3.408698654,-12.07635269,-12.54176407,-1.039093876,-14.76840668,-12.42094955,-13.06847992,-13.00163574,-12.87710419,-11.79440918,-11.99527283,-4.011021805
Z SUR posterior supraoccipital-exoccipital-petrosal edge (13) 9,-22.17149963,-22.34462891,-20.60881195,-5.38883667,-6.093132019,-6.17209816,-7.422943878,-7.413109589,-12.14198761,-21.67242889,-14.28870697,-5.743207169,-5.434333038,-13.74030609,-12.66949615,-4.553549576,-4.897651672,-4.726086807,-6.858426666,-4.848695755,-7.257762146,-6.38928833,-4.405369568,-5.636322784,-5.557343674,-5.739279175,-16.41517487,-4.975361633,-5.855664825,-14.29820709,-4.472122192,,-23.26263733,-11.65512238,-8.700881958,-13.69224701,-7.529968262,-4.649120331,-5.016361618,-7.302297974,,,-5.247913742,-5.258625031,,,-13.54996796,,,-22.778508,-21.14640656,-21.61762543,-21.69827271,-21.11621246,-20.72709808,-3.792037201,-5.897854614,-0.903559589,-4.300629425,-7.62129364,-5.579169464,-7.764662933,-22.46577911,-3.582663727,-7.170214081,-5.743234253,-19.84924927,-5.511288834,-20.32281189,-6.89205246,-20.49098969,-27.23630676,-0.765123463,-5.247928619,-23.2752533,-23.66958313,-20.13417664,-20.8716217,-0.974035549,-4.264274216,-0.789507914,-6.237132645,-4.950323486,-4.905200577,-6.578736115,-19.79637756,-20.83509979,-20.51879883,-1.788376045,-21.70243378,-5.997003555,-20.73788757,-22.17784576,-0.558204699,-4.557308197,-5.801002121,-2.656863213,-20.30200195,-7.716331482,-5.276940918,-6.137313461,-5.125625229,-6.365513992,-16.35908356,-16.01646423,0.971805859,-22.55106659,-19.50998535,-6.041727829,-6.789871979,-6.988527679,-5.160758972,-6.344792938,-20.8639679,-6.713014984,-16.55707397,-5.563512039,-0.936793232,-27.88548584,-20.34104614,-24.0617218,-9.095774078,-20.68386688,-20.15897064,-4.993635559,-6.681477356,-19.11006165,-5.746781921,-21.29331665,-21.09512329,-21.59814758,-5.914136124,-22.31895599,-24.15487518,-19.35811462,-20.29413147,-1.741243172,-17.82603607,-4.127111053,-20.93091736,-21.08905029,-6.546971893,-6.153815079,-24.01823883,-2.437865448,-5.998023605,-4.957505035,-4.702691269,-5.994678116,-6.782131958,-5.907383728,-20.60293274
X SUR posterior supraoccipital-exoccipital-petrosal edge (13) 8,-9.014592743,-7.434037018,-6.762944794,10.43927307,10.75158691,11.17775955,10.41030121,12.01517105,-15.00447845,-4.652310181,-16.58808441,11.80244598,11.75287628,-12.79655762,-15.06839752,12.38630905,10.62233658,11.95164642,12.83102875,13.30709686,11.22733002,3.776417923,12.8087738,10.93028717,10.723703,10.11083298,-12.5385582,12.07306519,11.97924728,-17.48478546,13.69528198,,-4.627261353,8.382148743,11.48959122,-13.43372803,10.55703964,12.82379913,10.50394897,12.17949677,,,11.96036606,11.76390686,,,-13.457547,,,-9.481562042,-8.873895264,-7.300567627,-7.349375153,-7.994393921,-7.67397995,-5.233135223,9.359486389,-4.471637344,-5.502916336,7.962915039,8.039514923,6.554009247,-9.292279053,-7.782443237,9.443017578,7.495983887,-7.312702942,6.99442749,-8.190625,6.417016602,-9.102024078,-19.91226196,-3.216952133,7.724842834,-8.368984222,-7.738716888,-8.202683258,-7.556893158,-2.937228966,8.488977051,-4.045488739,8.086253357,7.959874725,8.179646301,7.488162994,-9.619868469,-6.529821014,-6.695042419,-3.740519714,-9.070957184,8.047973633,-6.758635712,-7.078260803,-3.95715332,-6.349061203,7.036349487,-6.486236572,-6.94857254,6.274567413,7.473542023,7.092461395,9.148049164,6.84721756,-13.21168671,12.33097916,-4.718447876,-7.6177948,-4.876338577,6.945679474,7.0022789,8.03050766,5.533543396,8.834352875,-8.242962646,7.566398621,13.24496002,6.800585175,-4.478988266,-7.258565521,-10.35400009,-8.974230194,17.63456116,-9.25375824,-6.501860046,6.211632919,7.056021118,-8.428287506,8.670610809,-9.065956879,-9.417156982,-6.191476822,8.570492554,-6.38211937,-7.80287323,-7.067303467,-7.057463837,-5.64801178,10.31513901,-5.934081268,-7.611638641,-7.985729218,7.266562653,7.748342896,-5.665011215,-2.807236671,6.653439331,6.20692749,7.508188629,8.607030487,5.444493103,8.319129181,-7.471354675
Y SUR posterior supraoccipital-exoccipital-petrosal edge (13) 8,-7.640937805,-8.246155548,-8.259835052,-15.57939911,-14.2142395,-14.56536713,-8.472462463,-8.853747559,-10.80217438,-4.292534256,-8.240177917,-14.04591217,-15.02155151,-9.311273193,-9.978638458,-16.10278931,-15.37700043,-15.62232208,-14.51790619,-13.93062439,-6.7310112,-17.25101471,-15.78811798,-14.30171967,-9.169078827,-9.430358124,-10.68473358,-14.77860413,-8.617160797,-8.395613861,-14.76334839,,-4.269380188,-14.64992065,-8.371283722,-8.303701782,-8.242857361,-15.58982086,-9.856552887,-9.153131104,,,-14.95157013,-14.1263443,,,-9.345935059,,,-6.595192719,-7.738178253,-7.835171509,-8.023014069,-7.787007904,-8.138851166,-17.6219223,-16.55647888,-19.69379425,-26.09188843,-15.74397278,-16.59545746,-15.35644989,-9.295830536,-17.46332245,-16.28795013,-16.92986145,-9.84876709,-17.60291138,-9.376844788,-15.92003021,-8.267873383,-12.98213654,-19.00437164,-17.15916138,-6.662314606,-7.621170044,-8.667779541,-8.076753235,-19.82582855,-17.77497101,-19.20780182,-16.50770721,-16.57586212,-18.03398132,-16.48095245,-9.786640167,-9.803385162,-8.758383942,-19.5001358,-8.50125885,-17.85110626,-6.435727692,-7.926755524,-19.75868378,-16.62666473,-16.96009674,-18.99344635,-9.427996826,-16.50914764,-17.30796509,-17.26501923,-17.13739471,-16.55186005,-11.48608856,-10.93922348,-20.35546112,-8.043679047,-7.741495514,-16.67024078,-17.27259979,-16.3307312,-16.63412476,-16.6065506,-7.871552277,-16.64959564,-10.68498917,-17.43592072,-18.86006927,-8.491834259,-8.904880524,-12.26900558,-16.74519196,-8.564459229,-8.860085297,-17.37176666,-17.0995575,-9.202643585,-17.14077759,-8.258946228,-8.399764252,-8.000570679,-16.9877121,-7.502001953,-10.66272278,-9.53526001,-9.960877228,-20.51616516,-10.32093353,-17.60905914,-8.617134094,-8.763909149,-16.4969574,-17.03527069,-3.722101212,-19.57158508,-16.8887207,-17.65568695,-17.78613434,-17.25006561,-16.55039368,-16.77498627,-9.797779083
Z SUR posterior supraoccipital-exoccipital-petrosal edge (13) 8,-21.32952728,-21.62386169,-19.85909271,-8.573323059,-9.384067535,-10.09452209,-12.59130859,-12.20470657,-11.14108963,-21.92170868,-13.6626297,-8.860210419,-8.962451172,-13.18345947,-11.9544014,-7.790975952,-7.844850922,-8.0115448,-10.4263649,-7.758529663,-12.93210602,-7.677085114,-7.514478302,-8.763084412,-10.60665207,-10.95248184,-15.12739258,-8.51973114,-11.19430771,-13.4125885,-7.505532837,,-24.71739655,-7.168828583,-13.68095856,-13.18167267,-12.74074326,-8.527853394,-10.3422493,-13.27989349,,,-8.493344116,-8.779383087,,,-12.89975739,,,-21.59769287,-20.23607178,-20.23392944,-20.4717804,-19.93770599,-19.75739288,-1.359070015,-7.042273712,-1.45598526,-5.475629425,-8.441405487,-6.46608963,-8.086376953,-21.47934265,-2.295703506,-7.838039398,-6.532107544,-18.7678009,-6.629203796,-19.1781662,-7.459337616,-19.45692139,-27.96528931,-0.721999788,-6.001667404,-22.45379028,-22.92525787,-18.97264709,-20.06875,-1.502588558,-4.98419075,-1.111303329,-7.132596588,-5.757769775,-6.544618988,-7.225507355,-18.46463318,-20.24659729,-19.10809326,-2.47956562,-20.88512421,-7.055786133,-22.7745636,-21.42001801,-1.33963232,-2.969756317,-6.856356812,-3.735320282,-19.2890976,-7.913282776,-6.547733307,-6.798609924,-6.57464447,-7.407197571,-12.26442947,-10.9592804,1.257790756,-21.71306,-23.11004639,-7.051308441,-7.690396118,-7.809160614,-6.22328949,-7.538234711,-20.10922852,-7.530632019,-11.69396591,-6.91804657,-2.02795105,-25.89021606,-19.05300598,-18.68352661,-6.464420319,-19.67126617,-19.31916962,-5.553129578,-7.879834747,-18.1567627,-6.970018005,-20.05931854,-19.83700714,-20.83469238,-6.682748413,-21.70411072,-22.63292999,-18.22663116,-19.26402283,-2.537555695,-13.64424591,-2.188171387,-19.95132141,-19.91834412,-7.613092041,-6.93927536,-28.06020203,-3.40229187,-6.548604584,-5.953583145,-5.38433876,-6.81591568,-7.474128723,-6.920912933,-19.13180695
X SUR posterior supraoccipital-exoccipital-petrosal edge (13) 7,-8.988032532,-7.275033569,-6.334331131,11.63541641,11.84934998,12.14691544,10.1986351,11.8373497,-14.67252045,-3.502346039,-16.4444397,12.81762543,12.76941376,-12.77667847,-14.8651825,13.54529572,11.74462891,13.10072784,13.89764709,14.20956421,10.91716309,5.199337006,13.95170441,12.04209213,10.76084518,10.13297577,-12.49528122,13.06085052,11.76294708,-17.36016388,14.68063354,,-5.592424393,7.331425476,11.11422958,-13.4157486,10.4435051,13.81027832,10.43140793,11.99271469,,,13.09128876,12.75907974,,,-13.28548126,,,-9.273219299,-8.56395874,-7.070217896,-7.01166687,-7.665761566,-7.335975647,-6.368135452,10.76824951,-2.807581711,-4.186897659,9.581965637,9.759641266,8.174884033,-9.051230621,-9.126137543,11.06822815,9.226155853,-6.725798798,8.624363708,-7.864543152,8.063721466,-8.8498909,-20.04658813,-1.555609703,9.232524109,-8.222381592,-7.60424881,-7.853052521,-7.410832214,-1.421098518,10.14004059,-2.460085487,9.793514252,9.437917328,9.768416595,9.08995285,-9.237593079,-6.171260452,-6.385232162,-2.118378258,-8.891919708,9.679193878,-6.498422241,-6.85365448,-2.225691605,-7.551348877,8.681196594,-4.766165924,-6.459286499,7.846100616,9.119374084,8.914173126,10.75182419,8.494837952,-13.0644928,12.14518051,-2.996532249,-7.398234558,-6.588383484,8.546194458,8.678930664,9.662044525,7.125592804,10.43916397,-8.171536255,9.165411377,13.15100708,8.553704071,-2.769762421,-7.375500488,-10.02759552,-8.896097565,17.44886932,-8.914378357,-6.099946976,7.744973755,8.576266479,-7.888527679,10.25113373,-8.835457611,-9.103974915,-6.017424011,10.2895401,-6.298707199,-7.312869263,-6.720307922,-6.509645081,-4.181351471,10.06838455,-7.124507141,-7.36231308,-7.731797791,8.787690735,9.324447632,-7.457826996,-1.190527058,8.315407562,7.860753632,9.201226044,10.24261017,7.069097137,9.887960052,-7.097432709
Y SUR posterior supraoccipital-exoccipital-petrosal edge (13) 7,-8.648139954,-9.31276474,-9.179113007,-14.87524109,-13.57710419,-13.96261292,-7.669618225,-8.234105682,-11.60505295,-3.394869232,-9.051593018,-13.50101013,-14.37980194,-10.17159576,-10.88669815,-15.46195831,-14.67626801,-15.00737305,-13.82798615,-13.73666992,-5.635947037,-16.05878143,-15.05066223,-13.66142883,-8.197850037,-8.595043945,-9.113960266,-13.99129486,-7.716714478,-9.240235901,-14.18563538,,-4.986725616,-15.91522217,-7.713473511,-9.224629211,-7.345759583,-14.8681076,-8.95330658,-8.254231262,,,-14.31200562,-13.33026733,,,-10.20054321,,,-7.605664063,-8.770890045,-8.733921051,-8.846125793,-8.777337646,-9.144483185,-18.7559906,-16.48416595,-19.63144989,-27.11967773,-15.61701202,-16.47811737,-15.3036499,-10.31776199,-18.34092865,-16.06999664,-16.73835907,-10.7759491,-17.49407806,-10.35143051,-15.89967041,-9.149466705,-14.20088348,-18.84886017,-17.10584259,-7.632445526,-8.492347717,-9.49720459,-8.957084656,-19.71416168,-17.71348419,-19.27514038,-16.45388641,-16.57513275,-17.88764954,-16.46846771,-10.74071121,-10.66954727,-9.692963409,-19.42088776,-9.389533997,-17.80099487,-7.905603027,-8.952347565,-19.66526337,-17.73577423,-16.89115906,-19.01747437,-10.34393539,-16.5318222,-17.27335663,-17.08757935,-16.91496429,-16.49277802,-9.822116852,-12.40165482,-20.37089081,-8.970052338,-7.847771454,-16.68889008,-17.17697906,-16.30524445,-16.76774445,-16.43546906,-8.844351959,-16.55713348,-12.21248703,-17.32898712,-18.84602661,-9.351241302,-9.954175568,-11.56202469,-16.03811035,-9.538841248,-9.723587036,-17.3425766,-16.96576538,-10.22625961,-17.10222321,-9.312127686,-9.243511963,-8.802830505,-16.88312073,-8.429845428,-11.59154739,-10.44063644,-10.84240952,-20.68654175,-11.85121078,-18.54151459,-9.605884552,-9.567327881,-16.4176651,-16.94635468,-3.7562603,-19.46703949,-16.88553009,-17.58171082,-17.69185333,-17.13282623,-16.47904205,-16.64824524,-10.68268967
