ID,JM157,JM156,JM155,JM15445,JM154,JM152,JM151,JM15026,JM15025,JM149,JM146,JM145,JM14452,JM14448,JM14417,JM14415,JM1420,JM134,JM11445,JM108,JM100,J7727,J5030,J3810,J3716,J20265,J17410,J17406,J17403,J17401,J17400,J16543,J16535,J16458,J16158,J15888,J15870,J13244,J11443,J11098,J10471,G41,G34,G27,G23,G13,EA2,CM967,CM966,CM952,CM933,CM862,CM861,CM860,CM675,CM674,CM6565,CM6540,CM6539,CM6523,CM3877,CM3795,CM3793,CM3792,JM1600,JM153,JM14447,J17407,J13235,CM3663,CM3662,CM3661,CM3660,CM3652,CM3651,CM3644,CM3643,CM3642,CM3543,CM3542,CM2991,CM2988,CM2980,CM2822,CM2794,CM2748,CM21,CM16495,CM15246,CM12786,CM12785,CM11764,CM10563,CM10562,CM10561,CG1,CDT8,BSW14,CM16483,JM188,CM3713,JM205,CM6541,JM2205,J17402,JM91,M10967,M29961,MRG4,JM213
Y LM13 R Maximum concavity on anterior of premaxillary,1.330609989,0.829823589,2.500777435,-2.549611664,-0.297695136,-2.421035194,-1.6758955,-3.742960739,-2.640977669,1.493679237,-3.769784164,-0.884060097,-3.042570114,-3.589887238,2.615104866,1.354964066,1.169743633,0.579464626,-2.491085815,1.212009716,-1.680998611,-4.485400009,-4.015693665,-3.074877548,-3.71297226,1.17076273,-2.533209991,-4.719656372,1.100559235,0.922680855,-2.075694847,0.765615511,0.944394875,-2.735697174,-4.144126129,1.187625217,1.263918877,1.529929829,-2.620251656,0.516819,-4.876375961,-4.078150177,-3.006018448,-2.410256958,-3.403183746,-3.595455933,-3.49864006,-1.891079903,-0.584889984,-3.628535843,-6.81844101,-5.737179565,-1.767641449,-0.114042687,-1.439296436,-1.31975317,-6.457407379,-1.068613243,-6.40840683,-5.785487747,-7.499329376,-1.499270248,-10.5787796,-5.642789078,-2.816936684,1.10214901,-2.748547935,-14.3533432,-10.29208069,-3.885316849,-7.091683197,-1.443225002,-7.872101593,-5.897477722,-6.192287064,-1.484599876,-2.094933128,-2.313236237,-9.922704315,-1.491934299,-0.804754829,-1.004810143,-2.536535072,-1.939674568,-4.528775024,-4.718267441,-0.689674044,0.119510925,-18.01276855,-5.508209991,-8.468816376,-6.252099609,-0.772139978,-0.68650732,-0.166036189,-2.953942871,-3.945848083,-4.738899231,-4.78259964,-9.114488983,-2.037740898,1.301277351,-6.68602829,-2.412005424,-3.855911255,1.567355537,-18.89056396,-16.8165802,-4.199706268,1.943372917
Z LM13 R Maximum concavity on anterior of premaxillary,-29.90590515,-28.36531677,-31.58764954,-22.14996643,-26.25187683,-28.29986267,-24.941362,-20.47569275,-20.50111084,-29.98283997,-20.2178299,-25.55563049,-21.53370514,-21.30055542,-30.85380249,-29.67802429,-28.42131348,-29.04848328,-23.75454712,-29.97564697,-25.35961914,-19.630513,-22.17679596,-20.62678528,-20.86172791,-30.61277771,-23.63048859,-20.06647797,-29.60454712,-28.22981262,-23.11894836,-29.00458069,-30.03972473,-27.39294739,-20.15408936,-29.20630188,-30.12269287,-28.88231201,-22.68701172,-28.71876526,-25.73819275,-20.62486572,-21.8338562,-21.15267792,-21.56982269,-21.69486694,-22.28325958,-21.78783417,-22.96793213,-11.05782089,-8.772547913,-8.764443207,-20.74053192,-22.59017029,-22.9193573,-22.68050232,-9.490409088,-22.22313995,-10.29951248,-11.30933304,-7.846250916,-26.58011169,-7.044436646,-9.835022736,-23.37653503,-29.73346863,-22.88955078,-23.14006042,-28.65274048,-11.92010345,-8.471071625,-20.86794739,-8.111296082,-9.947781372,-9.57508316,-21.43466644,-21.26927643,-23.60882874,-8.518624115,-22.60172577,-24.38186493,-23.216008,-21.70925751,-23.23182373,-10.90055542,-10.22166748,-22.1976944,-22.24741669,-3.474850845,-13.41998596,-8.935762787,-8.804451752,-23.6715332,-23.33914642,-23.34763794,-22.02137756,-20.33218689,-20.47985229,-11.46061478,-11.64348221,-22.47873077,-28.8811676,-8.637345123,-23.01991272,-20.80627594,-29.3518219,6.663332367,5.34135704,-21.07872772,-30.56052551
"X LM12 L Nasal-premaxillary suture, anterior (on nasal)",6.254462814,6.809073639,8.413387299,18.94848633,-4.559360123,-6.533344269,-2.890032959,19.96426544,19.12257843,8.189146423,20.30715942,-3.034926224,21.28751526,21.89579315,7.000549316,5.693089294,6.183309555,5.970304871,-2.278204918,7.38902359,-2.795477486,18.89446259,18.02112122,20.53717194,19.66617584,7.662882233,-1.754520416,19.12075348,6.847714233,7.33819046,20.74459381,5.686555481,7.284816742,-5.638716888,18.80240326,5.081803894,5.228871918,5.681963348,-1.463418102,6.919759369,-9.098628998,18.48273163,18.55843353,19.97091217,17.88583984,18.00010681,16.77434845,-5.985068512,-5.981519318,13.06020203,-14.62121582,-16.23594513,-7.812819672,-5.752515411,-5.460921478,-5.436976624,-14.27315826,-6.017406082,-15.85038605,12.0615242,-12.96536865,-8.292262268,12.48387222,-15.2530838,-2.094052696,5.352458572,20.83249664,8.351265717,-1.037408161,10.18449173,-14.97514801,-7.845922089,12.44845505,-16.53113861,-14.6355545,-5.979878235,-3.583651733,-5.254022598,-17.01944733,-6.882418823,-6.001374435,-6.842738342,-5.621903229,-4.840331268,10.17438889,12.51389236,-5.89155426,-7.069543457,15.09833069,11.42480316,-13.1175415,-15.14367371,-6.932518768,-6.177483368,-7.862226105,19.65716858,20.73035583,19.88021851,8.049520111,-14.50926208,-6.713358307,5.861797333,-16.1328598,18.84203949,19.51311951,7.889648438,-13.25404358,-5.595275497,19.89003143,5.784124756
"Y LM12 L Nasal-premaxillary suture, anterior (on nasal)",-0.862518311,-1.495132065,0.322194076,-5.724513626,-2.412925339,-3.444434738,-4.400679398,-6.226765823,-5.301741028,-0.837976551,-6.461460876,-2.749233818,-6.249094009,-6.802442169,-0.08850922,-1.022712612,-0.916530037,-1.155792141,-4.481078339,-1.329481697,-3.438341141,-7.40712204,-6.975719452,-6.090997314,-6.245778275,-0.957878399,-4.044762802,-7.483035278,-0.991907597,-0.929942131,-4.906691742,-1.246408272,-0.784970808,-3.05558033,-6.863587952,-0.422531557,-0.947698975,-0.082474804,-4.709824753,-1.292966461,-5.998110199,-6.551703644,-5.934176636,-5.098633575,-6.337205505,-6.452926636,-6.171271896,-3.038944435,-1.562124729,-6.592266846,-6.748058319,-6.24066658,-2.616113472,-1.328277588,-2.450366211,-2.427608299,-6.569628143,-1.810525322,-6.661090851,-8.302412415,-8.205802155,-2.78154068,-12.92031708,-5.976868057,-4.93813591,-0.883987427,-6.384539413,-17.27319031,-13.49671326,-6.808306885,-7.339154816,-1.820980072,-5.652867889,-6.449741364,-6.234949112,-2.173419189,-2.789352798,-2.360562515,-9.577849579,-3.031305504,-1.997050285,-2.50884304,-3.694933701,-3.217892456,-7.272457886,-7.473436737,-1.615390205,-1.046281624,-14.92358551,-8.033997345,-9.282782745,-6.864179993,-1.89457283,-1.722648239,-1.354842091,-5.747738266,-6.697437286,-7.609709167,-7.023687744,-10.94142685,-3.499746323,-0.710875845,-6.989021301,-5.622934723,-6.26306572,-0.77268486,-19.49475708,-17.4379425,-6.875823212,-0.060902745
"Z LM12 L Nasal-premaxillary suture, anterior (on nasal)",-30.28229065,-28.66621399,-31.59797058,-21.16545258,-26.36388855,-27.28823853,-24.67089691,-19.7089035,-21.2305603,-30.08467712,-19.32391968,-25.75972595,-20.5616394,-20.41394958,-31.07034302,-30.02266541,-28.74614563,-29.48782654,-23.6070755,-30.08578491,-25.67908325,-18.96450195,-21.2331131,-19.64874268,-19.97159271,-30.67691345,-23.93648224,-19.30626678,-29.59776611,-28.61260986,-22.25492249,-29.46853943,-30.24103088,-27.10947571,-19.12337189,-29.71522522,-30.44420166,-29.50686646,-22.65569916,-29.29440613,-24.92587738,-20.00450287,-21.18183441,-20.40976257,-20.80658722,-20.70493317,-21.61911926,-23.60770721,-24.96265106,-10.34654541,-11.5870903,-11.33565063,-22.43733978,-24.38798065,-24.52547455,-24.52314758,-12.62745743,-24.45278473,-13.33006134,-10.31855469,-10.50619354,-24.70662994,-7.399182892,-12.55285492,-23.71174622,-30.20515747,-22.05750275,-23.11170044,-29.1808136,-11.33579865,-11.07996979,-23.0938858,-7.599684143,-12.73639069,-12.26563644,-23.16760101,-22.97336884,-24.35727081,-11.40559845,-24.30165558,-26.23329163,-25.07508087,-23.70407257,-25.08802795,-10.43921814,-9.566857147,-23.98474121,-23.9067749,-3.154546165,-12.36826019,-11.49666977,-11.43893051,-25.28509521,-24.86209259,-25.06173401,-21.35775452,-19.59188995,-19.42266235,-10.40247498,-8.954743195,-24.5543045,-29.33517456,-11.62870712,-21.97511597,-19.85030212,-29.49746399,4.427518845,2.823908234,-20.27560425,-31.10664368
"X LM11 R Nasal-premaxillary suture, anterior (on nasal)",4.534921265,4.768862915,6.72720871,18.50511475,-6.766046906,-5.210916519,-4.70676651,19.86569366,19.10433044,6.36122818,20.15769043,-4.772130966,20.86603546,21.65909729,4.955253983,3.85948143,4.000263596,4.095735168,-4.293426132,5.155405426,-5.103567123,18.7456543,17.68665009,20.78510132,19.75242462,5.763477325,-3.874717331,19.1378952,4.682445145,5.235395813,20.23482513,3.787080002,5.291803741,-3.876470566,18.79036865,3.212213898,3.353023148,3.830419922,-3.859353638,4.806188965,-7.902891541,18.36629791,18.41244354,19.65069275,17.81548309,17.82732849,16.38097229,-7.251829529,-7.372862244,13.00352478,-14.50047607,-16.24985962,-8.620013428,-7.024343109,-6.994826508,-6.993017578,-14.21448059,-7.86257782,-15.76757965,12.04340134,-12.66187057,-7.448835754,13.73263702,-15.27545929,-4.222732544,3.189295197,20.4032547,8.636326599,-2.947395134,10.22601318,-14.92668915,-9.063826752,12.42793884,-16.6100647,-14.73808136,-7.266547394,-4.627021408,-6.658773041,-16.71022797,-7.929563904,-7.347081757,-8.16739502,-7.052236938,-6.221601868,9.932593536,12.39916763,-7.131204987,-8.049713898,13.67893524,10.97703094,-12.93068695,-14.97325287,-8.191292572,-7.319670105,-9.086540222,19.33625336,20.63117828,19.87766724,8.085807037,-14.41830902,-7.912940979,3.95384903,-16.17033539,18.39048309,19.29633179,5.696020508,-11.80724564,-3.453942871,19.69032745,3.605796814
"Y LM11 R Nasal-premaxillary suture, anterior (on nasal)",-1.004909515,-1.40020113,0.27451601,-4.512667084,-2.384754562,-2.203677559,-4.387783051,-5.356708908,-3.787680817,-0.847433758,-5.565463257,-2.894441986,-5.186714554,-5.763392258,-0.085529345,-1.230785465,-0.907492638,-1.204842281,-4.530547333,-1.441294384,-3.706793976,-6.270676804,-5.926023483,-5.044319153,-5.207394791,-0.95557642,-4.396431732,-6.466086578,-0.920601177,-1.025347519,-3.884636688,-1.560816002,-0.826158237,-1.744654846,-5.86660347,-0.520773697,-1.110204029,-0.180727839,-4.81520195,-1.36572504,-4.669530487,-5.635057831,-4.805815125,-4.054640198,-5.040039825,-5.166155243,-5.238238907,-3.626898193,-2.348607635,-5.467618942,-8.007141876,-7.123569489,-3.061240578,-1.926175117,-3.125090981,-3.177849579,-7.909276581,-3.058180618,-7.723503113,-7.129051971,-9.057785034,-1.595335293,-12.25211487,-6.945106506,-4.993333054,-1.168793201,-5.191811752,-15.88813629,-11.93493576,-5.776957321,-8.304923248,-2.741028976,-6.942222595,-7.546633148,-7.417805481,-2.971829987,-3.423816299,-3.421323395,-10.78356628,-3.317575455,-2.805454063,-3.147471046,-4.487661362,-3.990208435,-6.311056519,-6.434013367,-2.388658524,-1.62250824,-16.01477966,-7.231523132,-10.00482864,-7.859243011,-2.676778221,-2.408426285,-2.03135376,-4.841433334,-5.689967728,-6.521786499,-6.159103394,-8.765861511,-4.177483749,-0.868707371,-8.102524567,-4.526661301,-5.088370895,-0.781733322,-19.41017151,-17.76105652,-5.990443039,-0.196843839
"Z LM11 R Nasal-premaxillary suture, anterior (on nasal)",-30.1020813,-28.53821411,-31.60959473,-23.08546448,-26.30593262,-26.56168213,-24.70320892,-21.21031036,-21.99493103,-30.02123413,-20.85864716,-25.69689026,-22.36457825,-22.14109955,-31.11683655,-29.72048645,-28.34537048,-29.19124146,-23.6582428,-29.94121094,-25.70640869,-20.59431915,-22.88187408,-21.41771393,-21.59248199,-30.53916626,-24.06381531,-20.9530014,-29.49777832,-28.56624756,-23.87284088,-29.17588501,-30.11053162,-26.20302429,-20.86851196,-29.45513611,-30.17047424,-29.22891541,-22.71009369,-29.12720337,-24.14040375,-21.60734558,-22.82965546,-22.20384521,-22.20471497,-22.53681488,-23.25308228,-22.54033661,-23.86107941,-11.93001938,-9.824235535,-10.01502457,-21.71378021,-23.55971222,-23.39269409,-23.49541168,-10.83677902,-23.09962158,-11.68457947,-12.23865128,-8.951900482,-24.71338348,-8.433512878,-10.92296143,-23.77944946,-29.909729,-23.83143921,-24.48147888,-28.71300049,-12.8028244,-9.824599457,-21.97248383,-6.886707306,-11.17139435,-10.71849594,-22.0975769,-22.27802277,-24.34546967,-10.2118927,-23.28551331,-25.05855865,-23.97107849,-22.58753052,-24.10091095,-11.81754303,-11.21832581,-22.76067352,-22.9621048,-2.677771568,-13.97324524,-10.0148407,-9.943240356,-24.24737396,-24.01529999,-24.14232483,-22.79598389,-21.08598328,-21.2179245,-12.00000229,-9.731131744,-23.39992523,-29.15618591,-9.911968994,-23.67470398,-21.36550293,-29.44022522,4.224187469,3.075504112,-21.72980347,-30.92684021
X LM10 Midline point on the premaxilla at the inferior tip of the bony septum between the upper central incisors,5.125472641,5.779496002,7.576327515,20.75547028,-5.525883102,-4.163609695,-4.093290329,21.04186707,20.22321472,7.084970093,21.71292114,-4.027097702,23.09929657,23.53930054,5.73547554,4.598457336,4.979883194,4.830194092,-3.32725563,6.041027451,-4.189805222,19.70457001,19.92429199,21.98258514,20.87055969,6.536488342,-3.130447578,20.56713257,5.705681229,6.243797684,21.83338623,4.577156448,5.849407196,-2.796756935,20.43816986,4.049160767,3.758973694,4.53953476,-2.815880203,5.668455124,-6.892871094,19.52180481,20.06857147,20.76207123,19.05809174,18.98660126,18.36846466,-7.499234772,-7.473531342,13.88094788,-15.38550568,-17.45071411,-9.271538544,-7.661142731,-7.345435333,-7.754286957,-16.3571701,-8.169716644,-16.92208252,13.72441101,-13.891745,-7.436486816,14.08271179,-16.63618622,-3.214848709,4.294255066,22.62753601,9.872740936,-0.412840605,11.26672897,-15.86209717,-9.121843719,14.48303986,-18.06773376,-15.75145721,-7.330204773,-4.92220726,-7.217466736,-18.00287018,-8.127989197,-7.553132629,-8.373743439,-7.165567017,-6.53789444,11.06285782,13.50312195,-7.462844849,-8.303251648,16.04082184,11.94212112,-14.71217346,-16.21634064,-8.773207092,-7.56654129,-9.595422363,21.25052032,21.82117004,21.38089752,8.810652161,-16.35759735,-8.407737732,4.794648361,-17.3881897,20.70978241,20.61112823,6.886073303,-12.68228912,-4.755348587,21.19872131,4.421133041
Y LM10 Midline point on the premaxilla at the inferior tip of the bony septum between the upper central incisors,2.322465897,1.602501297,3.449119186,-2.616589355,0.594133615,-3.155599976,-1.004004669,-3.956900024,-3.412062073,2.234305954,-3.812722015,-0.173058474,-3.209495163,-3.631856155,3.384695053,2.312648392,1.893147659,1.425035858,-1.581636047,2.359678459,-0.975693417,-4.943948746,-4.170676041,-3.229479218,-3.675643158,2.047383118,-1.792019844,-5.001340103,1.873204803,1.695740318,-2.001877022,1.845708847,2.040090752,-3.227832031,-3.636064529,1.818276405,2.678927994,2.136485672,-1.873834419,1.284504509,-5.653100204,-4.352031708,-3.237892914,-2.383448792,-3.487204361,-3.909989929,-3.714910126,-0.947879791,0.543412733,-4.016410828,-5.820672226,-4.854697418,-0.611758661,0.966061687,-0.114878953,0.214456844,-5.023561478,0.095923263,-5.435287476,-6.248462296,-6.562453461,-2.288467216,-10.74245758,-4.491603088,-1.769834328,2.179674911,-3.038207626,-15.09873657,-10.48873215,-4.182084274,-6.031804276,-0.177352536,-6.954029083,-4.905829239,-5.019947433,-0.55707922,-0.84180479,-1.229054165,-8.851242065,-0.366490483,0.11491276,-0.025822291,-1.415414906,-0.739839602,-4.816667557,-4.849530029,0.604973221,1.069662857,-18.24344025,-5.425855637,-7.542050934,-5.348019028,0.381489801,0.382794333,1.005924702,-3.235684967,-4.212852478,-4.924682999,-4.451580048,-10.49195328,-0.910578632,2.370440102,-5.608314896,-2.477425003,-3.888550568,2.392684364,-18.61236877,-16.45679779,-4.418008423,2.95308342
Z LM10 Midline point on the premaxilla at the inferior tip of the bony septum between the upper central incisors,-30.14653625,-28.67746277,-31.52767334,-20.84272308,-26.26162109,-29.36134338,-25.0387207,-19.19564972,-19.74371338,-30.16680603,-18.66955109,-25.51933136,-20.32020721,-20.12704315,-30.96218872,-30.00326843,-28.84881287,-29.24736328,-23.71934662,-30.33843994,-25.48455048,-18.60153046,-21.05159912,-19.06025848,-19.33568573,-31.02521667,-23.8130127,-18.94431458,-29.75792542,-28.36271057,-21.87203369,-29.1772583,-30.1372406,-29.04125061,-18.60330658,-29.48790894,-30.359729,-29.07059326,-22.74665985,-28.93276978,-26.70263367,-19.71702728,-20.89352722,-20.10375977,-20.46898193,-20.64299622,-21.13009033,-22.48762665,-23.67878571,-9.812102509,-9.470042419,-9.451506042,-21.39994659,-23.32721558,-23.58106995,-23.49942322,-10.1907135,-23.072789,-11.29942932,-10.26434174,-8.403070831,-28.00064392,-5.598169327,-10.47630005,-23.85903625,-29.85341187,-21.44080658,-21.92161713,-29.25427246,-10.6378479,-9.205001068,-21.71335144,-8.78637619,-10.59419022,-10.21475296,-22.00054016,-21.94310455,-23.666185,-9.041692352,-23.75743408,-24.91077118,-23.93878326,-22.43678589,-24.08293762,-9.758011627,-9.038925934,-22.72387543,-22.60574951,-3.984889221,-12.30524445,-9.812750244,-9.509230804,-24.33473053,-23.83191223,-23.91751251,-20.96736145,-18.89515381,-18.9487381,-10.14554672,-11.55126648,-23.59168396,-29.04786682,-9.437389374,-21.73940277,-19.53489685,-29.38027344,7.174706268,6.124624634,-19.72281494,-30.95915527
"X LM1 Nasal, anterior, midline",5.464258957,5.820623779,7.589308929,18.02148285,-5.619107819,-5.950940704,-3.803159714,19.36633301,18.76227722,7.321130371,19.41970367,-3.865174866,20.67380829,21.26462097,5.961242294,4.884194183,5.251729965,5.120095444,-3.312128448,6.272115326,-3.877384567,18.65547943,17.4434433,20.29390869,19.10202789,6.770370483,-2.723397255,18.64728851,5.754987335,6.31593895,19.67531128,4.806169128,6.327310944,-4.890052414,17.78948517,4.252604294,4.369117737,4.837440109,-2.683507919,6.012337494,-8.638469696,17.80348816,18.09297333,19.1982193,17.46463623,17.137883,16.31759949,-6.383961868,-6.462109375,12.67303009,-13.9062088,-15.80597534,-7.912156677,-6.19853096,-5.77382431,-5.804579544,-13.91877289,-6.709677124,-15.62993011,11.54070587,-12.54652557,-7.710980988,12.89678802,-14.86102142,-3.18415451,4.383302307,20.08361511,8.028836823,-2.393421555,9.86126709,-14.57185822,-7.920440674,12.17973938,-16.12411346,-13.89947662,-6.281414032,-3.882388306,-5.720514297,-16.35022583,-7.39708786,-6.37095871,-7.219895172,-6.081777573,-5.219398499,9.687068939,12.23707733,-6.314770508,-7.302412415,14.20644226,10.75432205,-12.58999405,-14.51927185,-7.174832916,-6.509944153,-8.177013397,19.22274323,20.23421478,19.55730896,7.547142029,-13.88058014,-6.861943054,4.934876251,-15.84438477,18.66677856,18.89549561,6.868038177,-12.54141159,-4.47564621,19.42574768,4.690323639
"Y LM1 Nasal, anterior, midline",-1.367541409,-1.686616516,0.05616765,-5.429846191,-2.981084251,-3.096536064,-4.857688904,-5.91128006,-4.550624847,-1.564560223,-6.123853683,-3.466580582,-5.868793869,-6.498381042,-0.416364336,-1.519433212,-1.660647774,-1.846935081,-5.011006546,-1.68110714,-4.379959106,-7.0349617,-6.41889267,-5.645895386,-5.940875244,-1.307791042,-5.061943436,-7.058786011,-1.300692368,-1.474224567,-4.9318367,-1.729512405,-1.316221428,-2.482648849,-6.693441772,-0.753741169,-1.390616703,-0.755015278,-5.348738098,-1.92624321,-5.440620041,-6.287827301,-5.454043198,-4.809732819,-5.740396881,-6.035937119,-5.864587784,-3.573151016,-2.131382751,-6.23045578,-7.567990112,-6.713153839,-3.085515404,-1.918224907,-3.157917786,-3.12812748,-7.576483154,-2.85471096,-7.297416687,-7.851739502,-8.671211243,-2.2909132,-12.54746628,-6.619245148,-5.660907364,-1.31470747,-6.070758438,-16.58137054,-13.32293243,-6.37873497,-7.839746857,-2.714376068,-6.345409393,-7.146112061,-7.025222778,-2.835640526,-3.297718811,-3.168509293,-10.31559525,-3.085638618,-2.736104965,-3.137356186,-4.522877884,-3.97101593,-6.93184967,-7.108032227,-2.270962143,-1.510591602,-15.31279755,-7.868498993,-9.573978424,-7.502623749,-2.587197495,-2.210967255,-1.954494667,-5.382444763,-6.427871704,-7.195840454,-6.679601288,-9.863905334,-4.141535568,-1.038540936,-7.778468323,-5.188136292,-5.962668228,-1.503159904,-19.39954681,-17.49533844,-6.614716339,-0.53456912
"Z LM1 Nasal, anterior, midline",-29.66936646,-28.34271851,-31.28110046,-22.1006897,-25.73563538,-26.21718445,-24.07681122,-20.50531921,-21.64388275,-29.426297,-20.10952759,-25.2349762,-21.44452057,-21.37870178,-31.04139709,-29.53295898,-28.01860962,-28.63229675,-23.36213379,-29.8333374,-25.06956482,-19.93394623,-21.98567963,-20.62250671,-20.92937927,-30.43937988,-23.34891968,-20.19423065,-29.21673584,-28.2244812,-23.16872559,-28.95298462,-29.70783386,-26.30990906,-20.19455872,-29.06276245,-30.06292725,-28.87088318,-22.31940155,-28.49768982,-24.07990112,-20.84511414,-22.0043045,-21.38001862,-21.55936737,-21.75552673,-22.43894348,-22.87211761,-24.22621002,-11.2978508,-10.85680008,-10.74957809,-21.86167603,-23.76251221,-23.56477509,-23.6195343,-11.97780228,-23.78261566,-12.60773087,-11.33517685,-9.778170013,-24.47312775,-8.121516418,-11.81479721,-22.95523987,-29.59962158,-23.01559753,-23.9407959,-28.52793579,-12.17507095,-10.48939819,-22.34249878,-7.369729614,-12.06976471,-11.60803909,-22.45164032,-22.42409058,-24.12341309,-11.0130722,-23.74081421,-25.50809479,-24.33963928,-22.9866394,-24.47498016,-11.1771347,-10.43287811,-23.40621033,-23.24434814,-3.053371239,-13.18227386,-10.77527313,-10.81201248,-24.52278748,-24.20248108,-24.32722015,-22.08559875,-20.44943848,-20.42019653,-11.31338654,-9.265505219,-23.69479828,-28.90627136,-10.89576721,-22.94113922,-20.81082001,-28.86541138,4.20309639,2.550330734,-21.06275787,-30.57550049
